MANDT	MATNR	WERKS	ALTSL	APOKZ	AUSDT	AUSSS	BESKZ	BSTFE	BSTMA	BSTMI	BSTRF	BWESB	DIBER	DISGR	DISLS	DISMM	DISPO	DZEIT	EISBE	EKGRP	FEVOR	FHORI	FXHOR	KAUSF	KAUTB	KZAUS	LAGPR	LGRAD	LOSFX	LVORM	MAABC	MATGR	MINBE	MISKZ	MMSTA	MRPPP	NFMAT	PLIFZ	PLNTY	PRCTR	QMATV	SBDKZ	SCHGT	SHFLG	SHPRO	SHZET	SOBSL	STDPD	STRGR	TAKZT	TRAME	UMLMC	USEQU	VERKZ	VINT1	VINT2	VRMOD	WEBAZ	WZEIT
800	PH-801	3000				0	F	0	0	0	0	0			EX	PD	101	0	0			001	000	0				0	0				0					10		0000003010		2				00			PP	0	0	0			030	030	2	0	10
800	PH-801	3100				0	F	0	0	0	0	0			EX	PD	101	0	0	000		001	000	0				0	0				0					10		0000003070		2				00			PP	0	0	0			030	030	2	0	10
800	PH-802	3000				0	F	0	0	0	0	0			EX	PD	101	0	0			001	000	0				0	0				0					10		0000003010		2				00			PP	0	0	0			030	030	2	0	10
800	PH-802	3100				0	F	0	0	0	0	0			EX	PD	101	0	0	000		001	000	0				0	0				0					10		0000003070		2				00			PP	0	0	0			030	030	2	0	10
800	PH-803	3000				0	F	0	0	0	0	0			EX	PD	101	0	0	000		001	000	0				0	0				0					10		0000003070		2				00			PP	0	0	0			030	030	2	0	10
800	PH-803	3100				0	F	0	0	0	0	0			EX	PD	101	0	0	000		001	000	0				0	0				0					10		0000003070		2				00			PP	0	0	0			030	030	2	0	10
800	PH-9000	3100				0	X	0	0	0	0	0			EX	PD	002	5	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-BLISTERPKG	3100				0	F	0	0	0	0	0			EX	PD	001	0	0			1	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-CLINICAL	3100				0	X	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-CLINICAL	5000				0	X	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-CLINICAL-HALB1	3100				0	X	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-CLINICAL-ROH1	3100				0	X	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-CLINICAL-ROH2	3100				0	X	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-DERM	3100	3	3		0	X	0	0	0	0	0		0031	EX	PD	001	10	0			001	000	0				0	0				0					10								00			40	0	0	0	4		030	030	2	0	0
800	PH-DERM-ITALY	3100	2	3		0	X	0	0	0	0	0		0031	EX	PD	001	10	0			001	000	0				0	0				0					10								00			40	0	0	0		X	030	030	2	0	0
800	PH-FG1	3000	2	3		0	E	0	0	0	0	0			EX	X0	APO	2	0	001		001	000	0				0	0				0					0								00			40	0	0	0			030	030	2	0	0
800	PH-FG1	3100	2	3		0	E	0	0	0	0	0			EX	X0	APO	2	0	001		001	000	0				0	0				0					0								00			40	0	0	0			030	030	2	0	0
800	PH-FG2	3000	2	3		0	E	0	0	0	0	0			EX	X0	APO	2	0	001		001	000	0				0	0				0					0								00			40	0	0	0			030	030	2	0	0
800	PH-FG2	3100	2	3		0	E	0	0	0	0	0		0031	EX	X0	APO	2	0	001		001	000	0				0	0				0					0								00			40	0	0	0			030	030	2	0	0
800	PH-FG3	3000	2	3		0	E	0	0	0	0	0		0031	EX	X0	APO	2	0	001		001	000	0				0	0				0					0								00			40	0	0	0			030	030	2	0	0
800	PH-FG3	3100	2	3		0	E	0	0	0	0	0		0031	EX	X0	APO	2	0	001		001	000	0				0	0				0					0								00			40	0	0	0			030	030	2	0	0
800	PH-KIT1	3100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH-SC1	3100				0	F	0	0	0	0	0				ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH202	3100				0	F	0	0	0	0	0		0000	EX	PD	001	0	0			000	000	0				0	0				0					10								00				0	0	0			000	000		0	0
800	PH203	3100				0	F	0	0	0	0	0		0000	EX	PD	001	0	0			000	000	0				0	0				0					10								00				0	0	0			000	000		0	0
800	PHA642	3100				0	X	0	0	0	0	0		0031	EX	PD	001	0	0			APO	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PHCT-2500	3100				0	X	0	0	0	0	0			EX	PD	002	1	0			000	000	0				0	0				0					0								00				0	0	0		X	000	000		0	0
800	PHCT-2510	3100				0	X	0	0	0	0	0			EX	PD	002	0	0			000	000	0				0	0				0					0								00				0	0	0		X	000	000		0	0
800	PHCT-2700	3100				0	X	0	0	0	0	0			EX	PD	002	1	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PHCT-3100	3100				0	F	0	0	0	0	0		0000	EX	PD	002	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	PHCT-3200	3100				0	F	0	0	0	0	0		0000	EX	PD	002	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	PHCT-3300	3100				0	F	0	0	0	0	0		0000	EX	PD	002	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	PHCT-5500	3100				0	X	0	0	0	0	0			EX	PD	002	0	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PHCT-5600	3100				0	X	0	0	0	0	0			EX	PD	002	0	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PHCT-5610	3100				0	X	0	0	0	0	0			EX	PD	002	0	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PHCT-6500	3100				0	F	0	0	0	0	0		0000	EX	PD	002	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	PHCT-6501	3100				0	X	0	0	0	0	0			EX	PD	002	1	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PHCT-6510	3100				0	F	0	0	0	0	0		0000	EX	PD	002	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	PHCT-6701	3100				0	X	0	0	0	0	0			EX	PD	002	1	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PHCT-7500	3100				0	F	0	0	0	0	0		0000	EX	PD	002	0	0	001		000	000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	PHCT-8000	3100				0	X	0	0	0	0	0			EX	PD	002	0	0			000	000	0				0	0				0					0								00				0	0	0		X	000	000		0	0
800	PHCT-8100	3100				0	X	0	0	0	0	0			EX	PD	002	0	0			000	000	0				0	0				0					0								00				0	0	0		X	000	000		0	0
800	PH_100	3200				0	X	0	0	0	0	0		0031		ND		0	0	010		001	000	0				0	0				0					2								00				0	0	0			000	000		0	0
800	PH_CAR_COMP_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CAR_EFF_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CAR_PRES	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CAR_PRES_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CAR_TY_E_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CAR_TY_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CET_EFF_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CET_PRES	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_CET_PRES_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_MAT1	3000				0		0	0	0	0	0						0	0	100			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_MAT2	3000				0		0	0	0	0	0						0	0	100			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_PRE_EFF_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_PRE_PRES	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_PRE_PRES_MAIL	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PH_QUESTIONS	3800				0	E	0	0	0	0	0		0025	EX	PD	001	1	0			000	000	0				0	0				0					0				1				00			20	0	0	0			000	000		0	0
800	PI-BULK	1100				0	X	0	0	0	0	0			EX	PD	001	1	0			001	000	0				0	0				0					0								00				0	0	0		X	000	000		1	0
800	PI-CERM	1100	3			0	X	0	0	0	0	0		0031	EX	PD	001	10	0			001	000	0				0	0				0					10			X					00			40	0	0	0	4	X	030	030	2	0	0
800	PI-CERM	3100	2			0	X	0	0	0	0	0		0031	EX	PD	001	10	0			001	000	0				0	0				0					10			X					00			40	0	0	0			000	000		0	0
800	PI-DRUM	1100				0	F	0	0	0	0	0		0000	WB	VB	001	0	0	001			000	0				0	0				500					2								00				0	0	0			000	000		2	0
800	PI-PACK	1100	2			0	X	0	0	0	0	0		0031	EX	PD	001	10	0			001	000	0				0	0				0					10								00			40	0	0	0		X	030	030	2	0	0
800	PI-ROH1	1100				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	100		000	000	0				0	0				0					2								00				0	0	0			000	000		1	0
800	PI-ROH2	1100				0	F	0	0	0	0	0		0000	EX	PD	J00	0	0	100		000	000	0				0	0				0					2								00				0	0	0			000	000		1	0
800	PI-ROH3	1100				0	F	0	0	0	0	0		0000	WB	VB	001	0	0	001			000	0				0	0				500					2								00				0	0	0			000	000		2	0
800	PIGMENT 15100	3200				0	F	0	0	0	0	0		0010	EX	PD	001	0	0	001		001	050	0				0	0				0					2								00			30	0	0	0			000	000		0	0
800	PIGMENT 26801	3200				0	F	0	0	0	0	0		0010	EX	PD	001	0	0	001		001	050	0				0	0				0					2								00			30	0	0	0			000	000		0	0
800	PK-000	1000				0		0	0	0	0	0						0	0	008			000	0				0	0				0					0		0000009999						00				0	0	0			000	000		0	0
800	PK-080	1000				0	F	0	0	0	0	0			EX	PD	001	0	0	002		000	000	0				0	0				0					3		0000009999						00				0	0	0			000	000		0	0
800	PK-080	1200				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	008		000	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-090	1200				0	F	0	0	0	0	0		0000	EX	PD	001	0	0	008		000	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-090	3000				0	F	0	0	0	0	0			EX	VB	001	0	50	004		001	000	0				0	0				60					5								00				0	0	0			000	000		0	0
800	PK-090	1000				0	F	0	0	0	0	0			EX	VM	010	0	50	004		001	000	0				0	0				60					5		0000009999						00				0	0	0			000	000		0	0
800	PK-090-SRM	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	002		001	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-095	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PK-095	1200				0	F	0	0	0	0	0			EX	PD	002	0	0	008		000	000	0				0	0				0					2								00				0	0	0			000	000		0	0
800	PK-095	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	008		000	000	0				0	0				0					2		0000009999						00				0	0	0			000	000		0	0
800	PK-095-SRM	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	002		001	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-096	1000				0	F	0	0	0	0	0			EX	PD	010	0	0	008		001	000	0				0	0				0					5		0000009999						00				0	0	0			000	000		0	0
800	PK-100	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PK-100	1100				0	X	0	0	0	0	0						0	0				000	0				0	0				0					0		0000001500						00				0	0	0			000	000		0	0
800	PK-100	1200				0	F	0	0	0	0	0			EX	VM	001	0	50	004		001	000	0				0	0				60					5								00				0	0	0			000	000		0	0
800	PK-100	1000				0	F	0	0	0	0	0			EX	VM	010	0	50	004		001	000	0				0	0				60					5		0000009999						00				0	0	0			000	000		0	0
800	PK-100	3100				0	F	0	0	0	0	0			EX	VM	001	0	50	004		001	000	0				0	0				60					5		0000003500						00				0	0	0			000	000		0	0
800	PK-100	3200				0	F	0	0	0	0	0			EX	VM	001	0	50	004		001	000	0				0	0				60					5		0000003500						00				0	0	0			000	000		0	0
800	PK-100	3800				0	F	0	0	0	0	0			EX	VM	001	0	50	004		001	000	0				0	0				60					5		0000003500						00				0	0	0			000	000		0	0
800	PK-100-SRM	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	002		001	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-101	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PK-101	1000				0	F	0	0	0	0	0			EX	VM	010	0	50	004		001	000	0				0	0				60					5		0000009999						00				0	0	0			000	000		0	0
800	PK-101-SRM	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	002		001	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-102	3200				0	F	0	0	0	0	0			EX	PD	002	0	0	008		000	000	0				0	0				0					2		0000003500						00				0	0	0			000	000		0	0
800	PK-102	1000				0	F	0	0	0	0	0			EX	VM	010	0	50	004		001	000	0				0	0				60					5		0000009999						00				0	0	0			000	000		0	0
800	PK-102-SRM	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	002		001	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-104	1000				0	F	0	0	0	0	0			EX	VM	010	0	50	004		001	000	0				0	0				60					5		0000009999						00				0	0	0			000	000		0	0
800	PK-104-SRM	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	002		001	000	0				0	0				0					5								00				0	0	0			000	000		0	0
800	PK-105	1200				0	F	0	0	0	0	0			EX	VM	001	0	50	004		001	000	0				0	0				60					5								00				0	0	0			000	000		0	0
800	PK-110	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0		0000009999						00				0	0	0			000	000		0	0
800	PK-415	1100				0	F	0	0	0	0	0			MB	PD	000	0	0			000	000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PK-415	1200				0	F	0	0	0	0	0			EX	PD	002	0	0	008		000	000	0				0	0				0					2								00				0	0	0			000	000		0	0
800	PK-415	1000				0	F	0	0	0	0	0			EX	PD	002	0	0	008		000	000	0				0	0				0					2		0000009999						00				0	0	0			000	000		0	0
800	PK-BOX	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0		0000009999						00				0	0	0			000	000		0	0
800	PK-HUM	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0		0000009999						00				0	0	0			000	000		0	0
800	PLASTICPLATE-1	1000	2			0	F	0	0	0	0	0		0000	EX	ND	101	0	0	100		001	000	0				0	0				0	1				3		0000001010						00				0	0	0			020	030	2	0	3
800	PLASTICPLATE-2	1100				0	F	0	0	0	0	0		0000		ND		0	0	009			000	0				0	0				0					1								00				0	0	0			000	000		0	0
800	PLASTICPLATE-2	1000	2			0	F	0	0	0	0	0		0000	EX	ND	101	0	0	100		001	000	0				0	0				0	1				3		0000001010						00				0	0	0			020	030	2	0	3
800	PLUMBING	3000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PM-1000	1000				0	E	0	0	0	0	0			EX	PD	001	20	0		001	001	000	0				0	0		A		0					25				1				00			PM	0	0	0			000	000		1	30
800	PM-1100	1000				0	E	0	0	0	0	0		0025	EX	PD	001	5	0		001	001	000	0				0	0		A		0					10				1				00	52			0	0	0			000	000		1	0
800	PM-1110	1000				0	E	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0		A		0					10				1				00	52			0	0	0			000	000		1	0
800	PM-1111	1000				0	E	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				1				00	52		70	0	0	0			000	000		1	0
800	PM-11111	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-11112	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-11113	1000				0	E	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					5				1				00	52			0	0	0			000	000		1	0
800	PM-111131	1000				0	F	0	0	0	0	0		0010	MB	VB	001	0	0	001		001	000	0				0	0				20					3				2				00				0	0	0			000	000		2	0
800	PM-111132	1000				0	F	0	0	0	0	0		0010	MB	VB	001	0	0	001		001	000	0				0	0				20					3				2				00				0	0	0			000	000		2	0
800	PM-1112	1000				0	E	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					10				1				00	52			0	0	0			000	000		1	0
800	PM-111201	1000				0	F	0	0	0	0	0		0010	MB	VB	001	0	0	001		001	000	0				0	0				20					3				2				00				0	0	0			000	000		2	0
800	PM-11121	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-11122	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-11123	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1113	1000				0	F	0	0	0	0	0		0010	EX	PD	001	5	0		001	001	000	0				0	0		A		0					6				2				00				0	0	0			000	000		1	0
800	PM-1114	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1115	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1120	1000				0	F	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					6				2				00				0	0	0			000	000		1	0
800	PM-1121	1000				0	X	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00	52		70	0	0	0			000	000		0	0
800	PM-1130	1000				0	F	0	0	0	0	0		0010	MB	VB	001	0	0	001		001	000	0				0	0				10					3				2				00				0	0	0			000	000		2	0
800	PM-1140	1000				0	F	0	0	0	0	0		0010	MB	VB	001	0	0	001		001	000	0				0	0				10					3				2				00				0	0	0			000	000		2	0
800	PM-1200	1000				0	E	0	0	0	0	0		0025	EX	PD	001	5	0		001	001	000	0				0	0		A		0					10				1				00	52			0	0	0			000	000		1	0
800	PM-1210	1000				0	E	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					1				1				00	52			0	0	0			000	000		1	0
800	PM-1211	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1212	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1220	1000				0	E	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					6				1				00	52			0	0	0			000	000		1	0
800	PM-1221	1000				0	F	0	0	0	0	0		0010	EX	VB	010	0	0	001			000	0				0	0				50					3				2				00				0	0	0			000	000		1	0
800	PM-1230	1000				0	F	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					5				2				00				0	0	0			000	000		1	0
800	PM-1240	1000				0	F	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					5				2				00				0	0	0			000	000		1	0
800	PM-1300	1000				0	E	0	0	0	0	0		0025	EX	PD	001	5	0		001	001	000	0				0	0		A		0					10				1				00	52			0	0	0			000	000		1	0
800	PM-1301	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1302	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1303	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-1310	1000				0	E	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					0				1				00	52			0	0	0			000	000		1	0
800	PM-1311	1000				0	E	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					5				1				00	52			0	0	0			000	000		1	0
800	PM-13111	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-13112	1000				0	F	0	0	0	0	0		0010	MB	VB	001	3	0	001		001	000	0				0	0				25					3				2				00				0	0	0			000	000		1	0
800	PM-1312	1000				0	X	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00	52		70	0	0	0			000	000		1	0
800	PM-13121	1000				0	F	0	0	0	0	0		0010	EX	VB	010	3	0	001		001	000	0				0	0		B		50					3				2				00				0	0	0			000	000		1	0
800	PM-13122	1000				0	F	0	0	0	0	0		0010	EX	VB	010	3	0	001		001	000	0				0	0		C		50					3				2				00				0	0	0			000	000		1	0
800	PM-1320	1000				0	E	0	0	0	0	0		0031	EX	PD	001	5	0		001	001	000	0				0	0				0					6				2				00	52			0	0	0			000	000		1	0
800	PM-1321	1000				0	F	0	0	0	0	0		0010	EX	PD	001	2	0	001	001	001	000	0				0	0				0					3				2				00			70	0	0	0			000	000		1	0
800	PM-9000	1000				0	X	0	0	0	0	0		0010	EX	PD	001	1	0	008		001	000	0				0	0		A		0					0				2				00				0	0	0			000	000		1	0
800	PM-9001	1000				0	X	0	0	0	0	0		0010	EX	PD	001	1	0	008		001	000	0				0	0		A		0					0				2				00				0	0	0			000	000		1	0
800	PM-9995	1000				0	X	0	0	0	0	0		0010	EX	PD	001	1	0	008		001	000	0				0	0		A		0					0				2				00				0	0	0			000	000		1	0
800	PM-9996	1000				0	X	0	0	0	0	0		0010	EX	PD	001	1	0	008		001	000	0				0	0		A		0					0				2				00				0	0	0			000	000		1	0
800	PM-9997	1000				0	X	0	0	0	0	0		0010	EX	PD	001	1	0	008		001	000	0				0	0		A		0					0				2				00				0	0	0			000	000		1	0
800	PM-9998	1000				0	X	0	0	0	0	0		0010	EX	PD	001	1	0	008		001	000	0				0	0		A		0					0				2				00				0	0	0			000	000		1	0
800	PM-9999	1000				0	X	0	0	0	0	0		0010	EX	PD	001	1	0	008		001	000	0				0	0		A		0					0				2				00				0	0	0			000	000		1	0
800	POLE-CLASS-4	3000				0	F	100	0	0	0	0			FX	VB	001	0	0	JTC			000	0				0	0				10					2								00				0	0	0			000	000		0	0
800	POLK AUDIO STEREO	3200				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	POSITIONING_SWITCH	3800				0	X	0	0	0	0	0		0031		ND		0	0	001			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	POST PARCEL	1000				0	E	0	0	0	0	0		0025		ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	POST-PARCEL	1000				0	E	0	0	0	0	0		0025		ND		0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	POST-PARCEL	3000				0	E	0	0	0	0	0		0025		ND	001	0	0				000	0				0	0				0					0				1				00				0	0	0			000	000		0	0
800	POS_PR	1000				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	POS_SENS_SYST	3800				0	X	0	0	0	0	0		0031		ND		0	0	001			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	POWER SUPPLY:1	3800				0		0	0	0	0	0						0	0	001			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PP-FHMM	1000				0	X	0	0	0	0	0		0000	EX	PD	101	10	0	001	101	001	000	0				0	0				0					5		0000009999						00				0	0	0			000	000		2	10
800	PPP01-1-182	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-182A	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-182B	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-182C	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-192	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-201	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-202	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-203	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-205	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP01-1-206	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-182	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-182A	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-182B	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-182C	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-192	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-201	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-202	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-203	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-205	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP02-1-206	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-182	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-182A	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-182B	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-182C	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-192	1100				0		0	0	0	0	0						0	0				000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-201	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-202	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
800	PPP03-1-203	1100				0		0	0	0	0	0						0	0	005			000	0				0	0				0					0								00				0	0	0			000	000		0	0
