MANDT	MATNR	STLAL	STLAN	STLNR	WERKS	CSLTY	LOSBS	LOSVN
800	T-B2224	01	1	00000903	1000		0	0
800	T-B2225	01	1	00000909	1000		0	0
800	T-B2226	01	1	00001236	1000		0	0
800	T-B2227	01	1	00001242	1000		0	0
800	T-B2228	01	1	00001248	1000		0	0
800	T-B2229	01	1	00001254	1000		0	0
800	T-B223	01	1	00000741	1000		0	0
800	T-B2230	01	1	00001260	1000		0	0
800	T-B224	01	1	00000747	1000		0	0
800	T-B225	01	1	00000753	1000		0	0
800	T-B226	01	1	00001212	1000		0	0
800	T-B227	01	1	00001218	1000		0	0
800	T-B228	01	1	00001224	1000		0	0
800	T-B229	01	1	00001230	1000		0	0
800	T-B230	01	1	00001206	1000		0	0
800	T-B2300	01	1	00000760	1000		0	0
800	T-B2301	01	1	00000766	1000		0	0
800	T-B2302	01	1	00000772	1000		0	0
800	T-B2303	01	1	00000778	1000		0	0
800	T-B2304	01	1	00000784	1000		0	0
800	T-B2305	01	1	00000790	1000		0	0
800	T-B2306	01	1	00000796	1000		0	0
800	T-B2307	01	1	00000802	1000		0	0
800	T-B2308	01	1	00000808	1000		0	0
800	T-B2309	01	1	00000814	1000		0	0
800	T-B2310	01	1	00000820	1000		0	0
800	T-B2311	01	1	00000826	1000		0	0
800	T-B2312	01	1	00000832	1000		0	0
800	T-B2313	01	1	00000838	1000		0	0
800	T-B2314	01	1	00000844	1000		0	0
800	T-B2315	01	1	00000850	1000		0	0
800	T-B2316	01	1	00000856	1000		0	0
800	T-B2317	01	1	00000862	1000		0	0
800	T-B2318	01	1	00000868	1000		0	0
800	T-B2319	01	1	00000874	1000		0	0
800	T-B2320	01	1	00000880	1000		0	0
800	T-B2321	01	1	00000886	1000		0	0
800	T-B2322	01	1	00000892	1000		0	0
800	T-B2323	01	1	00000898	1000		0	0
800	T-B2324	01	1	00000904	1000		0	0
800	T-B2325	01	1	00000910	1000		0	0
800	T-B2326	01	1	00001237	1000		0	0
800	T-B2327	01	1	00001243	1000		0	0
800	T-B2328	01	1	00001249	1000		0	0
800	T-B2329	01	1	00001255	1000		0	0
800	T-B2330	01	1	00001261	1000		0	0
800	T-B2400	01	1	00000761	1000		0	0
800	T-B2401	01	1	00000767	1000		0	0
800	T-B2402	01	1	00000773	1000		0	0
800	T-B2403	01	1	00000779	1000		0	0
800	T-B2404	01	1	00000785	1000		0	0
800	T-B2405	01	1	00000791	1000		0	0
800	T-B2406	01	1	00000797	1000		0	0
800	T-B2407	01	1	00000803	1000		0	0
800	T-B2408	01	1	00000809	1000		0	0
800	T-B2409	01	1	00000815	1000		0	0
800	T-B2410	01	1	00000821	1000		0	0
800	T-B2411	01	1	00000827	1000		0	0
800	T-B2412	01	1	00000833	1000		0	0
800	T-B2413	01	1	00000839	1000		0	0
800	T-B2414	01	1	00000845	1000		0	0
800	T-B2415	01	1	00000851	1000		0	0
800	T-B2416	01	1	00000857	1000		0	0
800	T-B2417	01	1	00000863	1000		0	0
800	T-B2418	01	1	00000869	1000		0	0
800	T-B2419	01	1	00000875	1000		0	0
800	T-B2420	01	1	00000881	1000		0	0
800	T-B2421	01	1	00000887	1000		0	0
800	T-B2422	01	1	00000893	1000		0	0
800	T-B2423	01	1	00000899	1000		0	0
800	T-B2424	01	1	00000905	1000		0	0
800	T-B2425	01	1	00000911	1000		0	0
800	T-B2426	01	1	00001238	1000		0	0
800	T-B2427	01	1	00001244	1000		0	0
800	T-B2428	01	1	00001250	1000		0	0
800	T-B2429	01	1	00001256	1000		0	0
800	T-B2430	01	1	00001262	1000		0	0
800	T-B300	01	1	00000604	1000		0	0
800	T-B301	01	1	00000610	1000		0	0
800	T-B302	01	1	00000616	1000		0	0
800	T-B303	01	1	00000622	1000		0	0
800	T-B304	01	1	00000628	1000		0	0
800	T-B305	01	1	00000634	1000		0	0
800	T-B306	01	1	00000640	1000		0	0
800	T-B307	01	1	00000646	1000		0	0
800	T-B308	01	1	00000652	1000		0	0
800	T-B309	01	1	00000658	1000		0	0
800	T-B310	01	1	00000664	1000		0	0
800	T-B311	01	1	00000670	1000		0	0
800	T-B312	01	1	00000676	1000		0	0
800	T-B313	01	1	00000682	1000		0	0
800	T-B314	01	1	00000688	1000		0	0
800	T-B315	01	1	00000694	1000		0	0
800	T-B316	01	1	00000700	1000		0	0
800	T-B317	01	1	00000706	1000		0	0
800	T-B318	01	1	00000712	1000		0	0
800	T-B319	01	1	00000718	1000		0	0
800	T-B320	01	1	00000724	1000		0	0
800	T-B321	01	1	00000730	1000		0	0
800	T-B322	01	1	00000736	1000		0	0
800	T-B323	01	1	00000742	1000		0	0
800	T-B324	01	1	00000748	1000		0	0
800	T-B325	01	1	00000754	1000		0	0
800	T-B326	01	1	00001213	1000		0	0
800	T-B327	01	1	00001219	1000		0	0
800	T-B328	01	1	00001225	1000		0	0
800	T-B329	01	1	00001231	1000		0	0
800	T-B330	01	1	00001207	1000		0	0
800	T-B400	01	1	00000605	1000		0	0
800	T-B401	01	1	00000611	1000		0	0
800	T-B402	01	1	00000617	1000		0	0
800	T-B403	01	1	00000623	1000		0	0
800	T-B404	01	1	00000629	1000		0	0
800	T-B405	01	1	00000635	1000		0	0
800	T-B406	01	1	00000641	1000		0	0
800	T-B407	01	1	00000647	1000		0	0
800	T-B408	01	1	00000653	1000		0	0
800	T-B409	01	1	00000659	1000		0	0
800	T-B410	01	1	00000665	1000		0	0
800	T-B411	01	1	00000671	1000		0	0
800	T-B412	01	1	00000677	1000		0	0
800	T-B413	01	1	00000683	1000		0	0
800	T-B414	01	1	00000689	1000		0	0
800	T-B415	01	1	00000695	1000		0	0
800	T-B416	01	1	00000701	1000		0	0
800	T-B417	01	1	00000707	1000		0	0
800	T-B418	01	1	00000713	1000		0	0
800	T-B419	01	1	00000719	1000		0	0
800	T-B420	01	1	00000725	1000		0	0
800	T-B421	01	1	00000731	1000		0	0
800	T-B422	01	1	00000737	1000		0	0
800	T-B423	01	1	00000743	1000		0	0
800	T-B424	01	1	00000749	1000		0	0
800	T-B425	01	1	00000755	1000		0	0
800	T-B426	01	1	00001214	1000		0	0
800	T-B427	01	1	00001220	1000		0	0
800	T-B428	01	1	00001226	1000		0	0
800	T-B429	01	1	00001232	1000		0	0
800	T-B430	01	1	00001208	1000		0	0
800	T-B700	01	1	00000923	1200		0	0
800	T-B701	01	1	00000934	1200		0	0
800	T-B702	01	1	00000945	1200		0	0
800	T-B703	01	1	00000956	1200		0	0
800	T-B704	01	1	00000967	1200		0	0
800	T-B705	01	1	00000978	1200		0	0
800	T-B706	01	1	00000989	1200		0	0
800	T-B707	01	1	00001000	1200		0	0
800	T-B708	01	1	00001011	1200		0	0
800	T-B709	01	1	00001022	1200		0	0
800	T-B710	01	1	00001033	1200		0	0
800	T-B711	01	1	00001044	1200		0	0
800	T-B712	01	1	00001055	1200		0	0
800	T-B713	01	1	00001066	1200		0	0
800	T-B714	01	1	00001077	1200		0	0
800	T-B715	01	1	00001088	1200		0	0
800	T-B716	01	1	00001099	1200		0	0
800	T-B717	01	1	00001110	1200		0	0
800	T-B718	01	1	00001121	1200		0	0
800	T-B719	01	1	00001132	1200		0	0
800	T-B720	01	1	00001143	1200		0	0
800	T-B721	01	1	00001154	1200		0	0
800	T-B722	01	1	00001165	1200		0	0
800	T-B723	01	1	00001176	1200		0	0
800	T-B724	01	1	00001187	1200		0	0
800	T-B725	01	1	00001198	1200		0	0
800	T-B726	01	1	00001273	1200		0	0
800	T-B727	01	1	00001284	1200		0	0
800	T-B728	01	1	00001295	1200		0	0
800	T-B729	01	1	00001306	1200		0	0
800	T-B730	01	1	00001317	1200		0	0
800	T-B8000	01	1	00000921	1200		0	0
800	T-B8001	01	1	00000932	1200		0	0
800	T-B8002	01	1	00000943	1200		0	0
800	T-B8003	01	1	00000954	1200		0	0
800	T-B8004	01	1	00000965	1200		0	0
800	T-B8005	01	1	00000976	1200		0	0
800	T-B8006	01	1	00000987	1200		0	0
800	T-B8007	01	1	00000998	1200		0	0
800	T-B8008	01	1	00001009	1200		0	0
800	T-B8009	01	1	00001020	1200		0	0
800	T-B8010	01	1	00001031	1200		0	0
800	T-B8011	01	1	00001042	1200		0	0
800	T-B8012	01	1	00001053	1200		0	0
800	T-B8013	01	1	00001064	1200		0	0
800	T-B8014	01	1	00001075	1200		0	0
800	T-B8015	01	1	00001086	1200		0	0
800	T-B8016	01	1	00001097	1200		0	0
800	T-B8017	01	1	00001108	1200		0	0
800	T-B8018	01	1	00001119	1200		0	0
800	T-B8019	01	1	00001130	1200		0	0
800	T-B8020	01	1	00001141	1200		0	0
800	T-B8021	01	1	00001152	1200		0	0
800	T-B8022	01	1	00001163	1200		0	0
800	T-B8023	01	1	00001174	1200		0	0
800	T-B8024	01	1	00001185	1200		0	0
800	T-B8025	01	1	00001196	1200		0	0
800	T-B8026	01	1	00001271	1200		0	0
800	T-B8027	01	1	00001282	1200		0	0
800	T-B8028	01	1	00001293	1200		0	0
800	T-B8029	01	1	00001304	1200		0	0
800	T-B8030	01	1	00001315	1200		0	0
800	T-B9000	01	1	00000922	1200		0	0
800	T-B9001	01	1	00000933	1200		0	0
800	T-B9002	01	1	00000944	1200		0	0
800	T-B9003	01	1	00000955	1200		0	0
800	T-B9004	01	1	00000966	1200		0	0
800	T-B9005	01	1	00000977	1200		0	0
800	T-B9006	01	1	00000988	1200		0	0
800	T-B9007	01	1	00000999	1200		0	0
800	T-B9008	01	1	00001010	1200		0	0
800	T-B9009	01	1	00001021	1200		0	0
800	T-B9010	01	1	00001032	1200		0	0
800	T-B9011	01	1	00001043	1200		0	0
800	T-B9012	01	1	00001054	1200		0	0
800	T-B9013	01	1	00001065	1200		0	0
800	T-B9014	01	1	00001076	1200		0	0
800	T-B9015	01	1	00001087	1200		0	0
800	T-B9016	01	1	00001098	1200		0	0
800	T-B9017	01	1	00001109	1200		0	0
800	T-B9018	01	1	00001120	1200		0	0
800	T-B9019	01	1	00001131	1200		0	0
800	T-B9020	01	1	00001142	1200		0	0
800	T-B9021	01	1	00001153	1200		0	0
800	T-B9022	01	1	00001164	1200		0	0
800	T-B9023	01	1	00001175	1200		0	0
800	T-B9024	01	1	00001186	1200		0	0
800	T-B9025	01	1	00001197	1200		0	0
800	T-B9026	01	1	00001272	1200		0	0
800	T-B9027	01	1	00001283	1200		0	0
800	T-B9028	01	1	00001294	1200		0	0
800	T-B9029	01	1	00001305	1200		0	0
800	T-B9030	01	1	00001316	1200		0	0
800	T-BCH	01	1	00000458	1000		0	0
800	T-BLOCK-B	01	1	00002915	1000		0	0
800	T-BLOCK-G	01	1	00002914	1000		0	0
800	T-BOTTLE	01	1	00002988	1000		0	0
800	T-BQ500	01	1	00002397	1000		0	0
800	T-BQ501	01	1	00002398	1000		0	0
800	T-BQ502	01	1	00002399	1000		0	0
800	T-BQ503	01	1	00002400	1000		0	0
800	T-BQ504	01	1	00002401	1000		0	0
800	T-BQ505	01	1	00002402	1000		0	0
800	T-BQ506	01	1	00002403	1000		0	0
800	T-BQ507	01	1	00002404	1000		0	0
800	T-BQ508	01	1	00002405	1000		0	0
800	T-BQ509	01	1	00002406	1000		0	0
800	T-BQ510	01	1	00002407	1000		0	0
800	T-BQ511	01	1	00002408	1000		0	0
800	T-BQ512	01	1	00002409	1000		0	0
800	T-BQ513	01	1	00002410	1000		0	0
800	T-BQ514	01	1	00002411	1000		0	0
800	T-BQ515	01	1	00002412	1000		0	0
800	T-BQ516	01	1	00002413	1000		0	0
800	T-BQ517	01	1	00002414	1000		0	0
800	T-BQ518	01	1	00002415	1000		0	0
800	T-BQ519	01	1	00002416	1000		0	0
800	T-BQ520	01	1	00002417	1000		0	0
800	T-BQ521	01	1	00002418	1000		0	0
800	T-BQ522	01	1	00002419	1000		0	0
800	T-BQ523	01	1	00002420	1000		0	0
800	T-BQ524	01	1	00002421	1000		0	0
800	T-BQ525	01	1	00002422	1000		0	0
800	T-BQ526	01	1	00002423	1000		0	0
800	T-BQ527	01	1	00002424	1000		0	0
800	T-BQ528	01	1	00002425	1000		0	0
800	T-BQ529	01	1	00002426	1000		0	0
800	T-BQ530	01	1	00002427	1000		0	0
800	T-BQ599	01	1	00002390	1000		0	0
800	T-BQ699	01	1	00002461	1000		0	0
800	T-CERM-00	01	1	00001575	1100		0	0
800	T-CERM-01	01	1	00001576	1100		0	0
800	T-CERM-02	01	1	00001577	1100		0	0
800	T-CERM-03	01	1	00001578	1100		0	0
800	T-CERM-04	01	1	00001579	1100		0	0
800	T-CERM-05	01	1	00001580	1100		0	0
800	T-CERM-06	01	1	00001581	1100		0	0
800	T-CERM-07	01	1	00001582	1100		0	0
800	T-CERM-08	01	1	00001583	1100		0	0
800	T-CERM-09	01	1	00001584	1100		0	0
800	T-CERM-10	01	1	00001585	1100		0	0
800	T-CERM-11	01	1	00001586	1100		0	0
800	T-CERM-12	01	1	00001587	1100		0	0
800	T-CERM-13	01	1	00001588	1100		0	0
800	T-CERM-14	01	1	00001589	1100		0	0
800	T-CERM-15	01	1	00001590	1100		0	0
800	T-CERM-16	01	1	00001591	1100		0	0
800	T-CERM-17	01	1	00001592	1100		0	0
800	T-CERM-18	01	1	00001593	1100		0	0
800	T-CERM-19	01	1	00001594	1100		0	0
800	T-CERM-20	01	1	00001595	1100		0	0
800	T-CERM-21	01	1	00001596	1100		0	0
800	T-CERM-22	01	1	00001597	1100		0	0
800	T-CERM-23	01	1	00001598	1100		0	0
800	T-CERM-24	01	1	00001599	1100		0	0
800	T-CERM-25	01	1	00001600	1100		0	0
800	T-CERM-26	01	1	00001601	1100		0	0
800	T-CERM-27	01	1	00001602	1100		0	0
800	T-CERM-28	01	1	00001603	1100		0	0
800	T-CERM-29	01	1	00001604	1100		0	0
800	T-CERM-30	01	1	00001605	1100		0	0
800	T-CONTI	01	1	00000912	1200		0	0
800	T-COP	01	1	00000442	1000		0	0
800	T-CV	01	1	00000459	1000		0	0
800	T-DOCU	01	1	00002861	1000		0	0
800	T-DUMMA	01	1	00002759	1000		0	0
800	T-DUMMY	01	1	00000456	1000		0	0
800	T-EX	01	1	00000449	1000		0	0
800	T-F00	01	1	00003075	1000		0	0
800	T-F100	01	1	00000600	1000		0	0
800	T-F100	01	1	00000601	2300		0	0
800	T-F1000	01	1	00001320	1200		0	0
800	T-F1000	01	1	00001320	2300		0	0
800	T-F1001	01	1	00001321	1200		0	0
800	T-F1001	01	1	00001321	2300		0	0
800	T-F1002	01	1	00001322	1200		0	0
800	T-F1002	01	1	00001322	2300		0	0
800	T-F1003	01	1	00001323	1200		0	0
800	T-F1003	01	1	00001323	2300		0	0
800	T-F1004	01	1	00001324	1200		0	0
800	T-F1004	01	1	00001324	2300		0	0
800	T-F1005	01	1	00001325	1200		0	0
800	T-F1005	01	1	00001325	2300		0	0
800	T-F1006	01	1	00001326	1200		0	0
800	T-F1006	01	1	00001326	2300		0	0
800	T-F1007	01	1	00001327	1200		0	0
800	T-F1007	01	1	00001327	2300		0	0
800	T-F1008	01	1	00001328	1200		0	0
800	T-F1008	01	1	00001328	2300		0	0
800	T-F1009	01	1	00001329	1200		0	0
800	T-F1009	01	1	00001329	2300		0	0
800	T-F101	01	1	00000606	1000		0	0
800	T-F101	01	1	00000607	2300		0	0
800	T-F1010	01	1	00001330	1200		0	0
800	T-F1010	01	1	00001330	2300		0	0
800	T-F1011	01	1	00001331	1200		0	0
800	T-F1011	01	1	00001331	2300		0	0
800	T-F1012	01	1	00001332	1200		0	0
800	T-F1012	01	1	00001332	2300		0	0
800	T-F1013	01	1	00001333	1200		0	0
800	T-F1013	01	1	00001333	2300		0	0
800	T-F1014	01	1	00001334	1200		0	0
800	T-F1014	01	1	00001334	2300		0	0
800	T-F1015	01	1	00001335	1200		0	0
800	T-F1015	01	1	00001335	2300		0	0
800	T-F1016	01	1	00001336	1200		0	0
800	T-F1016	01	1	00001336	2300		0	0
800	T-F1017	01	1	00001337	1200		0	0
800	T-F1017	01	1	00001337	2300		0	0
800	T-F1018	01	1	00001338	1200		0	0
800	T-F1018	01	1	00001338	2300		0	0
800	T-F1019	01	1	00001339	1200		0	0
800	T-F1019	01	1	00001339	2300		0	0
800	T-F102	01	1	00000612	1000		0	0
800	T-F102	01	1	00000613	2300		0	0
800	T-F1020	01	1	00001340	1200		0	0
800	T-F1020	01	1	00001340	2300		0	0
800	T-F1021	01	1	00001341	1200		0	0
800	T-F1021	01	1	00001341	2300		0	0
800	T-F1022	01	1	00001342	1200		0	0
800	T-F1022	01	1	00001342	2300		0	0
800	T-F1023	01	1	00001343	1200		0	0
800	T-F1023	01	1	00001343	2300		0	0
800	T-F1024	01	1	00001344	1200		0	0
800	T-F1024	01	1	00001344	2300		0	0
800	T-F1025	01	1	00001345	1200		0	0
800	T-F1025	01	1	00001345	2300		0	0
800	T-F1026	01	1	00001346	1200		0	0
800	T-F1026	01	1	00001346	2300		0	0
800	T-F1027	01	1	00001347	1200		0	0
800	T-F1027	01	1	00001347	2300		0	0
800	T-F1028	01	1	00001348	1200		0	0
800	T-F1028	01	1	00001348	2300		0	0
800	T-F1029	01	1	00001349	1200		0	0
800	T-F1029	01	1	00001349	2300		0	0
800	T-F103	01	1	00000618	1000		0	0
800	T-F103	01	1	00000619	2300		0	0
800	T-F1030	01	1	00001350	1200		0	0
800	T-F1030	01	1	00001350	2300		0	0
800	T-F104	01	1	00000624	1000		0	0
800	T-F104	01	1	00000625	2300		0	0
800	T-F105	01	1	00000630	1000		0	0
800	T-F105	01	1	00000631	2300		0	0
800	T-F106	01	1	00000636	1000		0	0
800	T-F106	01	1	00000637	2300		0	0
800	T-F107	01	1	00000642	1000		0	0
800	T-F107	01	1	00000643	2300		0	0
800	T-F108	01	1	00000648	1000		0	0
800	T-F108	01	1	00000649	2300		0	0
800	T-F109	01	1	00000654	1000		0	0
800	T-F109	01	1	00000655	2300		0	0
800	T-F110	01	1	00000660	1000		0	0
800	T-F110	01	1	00000661	2300		0	0
800	T-F1100	01	1	00000914	1200		0	0
800	T-F1100	01	1	00000914	2300		0	0
800	T-F1101	01	1	00000925	1200		0	0
800	T-F1101	01	1	00000925	2300		0	0
800	T-F1102	01	1	00000936	1200		0	0
800	T-F1102	01	1	00000936	2300		0	0
800	T-F1103	01	1	00000947	1200		0	0
800	T-F1103	01	1	00000947	2300		0	0
800	T-F1104	01	1	00000958	1200		0	0
800	T-F1104	01	1	00000958	2300		0	0
800	T-F1105	01	1	00000969	1200		0	0
800	T-F1105	01	1	00000969	2300		0	0
800	T-F1106	01	1	00000980	1200		0	0
800	T-F1106	01	1	00000980	2300		0	0
800	T-F1107	01	1	00000991	1200		0	0
800	T-F1107	01	1	00000991	2300		0	0
800	T-F1108	01	1	00001002	1200		0	0
800	T-F1108	01	1	00001002	2300		0	0
800	T-F1109	01	1	00001013	1200		0	0
800	T-F1109	01	1	00001013	2300		0	0
800	T-F111	01	1	00000666	1000		0	0
800	T-F111	01	1	00000667	2300		0	0
800	T-F1110	01	1	00001024	1200		0	0
800	T-F1110	01	1	00001024	2300		0	0
800	T-F1111	01	1	00001035	1200		0	0
800	T-F1111	01	1	00001035	2300		0	0
800	T-F1112	01	1	00001046	1200		0	0
800	T-F1112	01	1	00001046	2300		0	0
800	T-F1113	01	1	00001057	1200		0	0
800	T-F1113	01	1	00001057	2300		0	0
800	T-F1114	01	1	00001068	1200		0	0
800	T-F1114	01	1	00001068	2300		0	0
800	T-F1115	01	1	00001079	1200		0	0
800	T-F1115	01	1	00001079	2300		0	0
800	T-F1116	01	1	00001090	1200		0	0
800	T-F1116	01	1	00001090	2300		0	0
800	T-F1117	01	1	00001101	1200		0	0
800	T-F1117	01	1	00001101	2300		0	0
800	T-F1118	01	1	00001112	1200		0	0
800	T-F1118	01	1	00001112	2300		0	0
800	T-F1119	01	1	00001123	1200		0	0
800	T-F1119	01	1	00001123	2300		0	0
800	T-F112	01	1	00000672	1000		0	0
800	T-F112	01	1	00000673	2300		0	0
800	T-F1120	01	1	00001134	1200		0	0
800	T-F1120	01	1	00001134	2300		0	0
800	T-F1121	01	1	00001145	1200		0	0
800	T-F1121	01	1	00001145	2300		0	0
800	T-F1122	01	1	00001156	1200		0	0
800	T-F1122	01	1	00001156	2300		0	0
800	T-F1123	01	1	00001167	1200		0	0
800	T-F1123	01	1	00001167	2300		0	0
800	T-F1124	01	1	00001178	1200		0	0
800	T-F1124	01	1	00001178	2300		0	0
800	T-F1125	01	1	00001189	1200		0	0
800	T-F1125	01	1	00001189	2300		0	0
800	T-F1126	01	1	00001264	1200		0	0
800	T-F1126	01	1	00001264	2300		0	0
800	T-F1127	01	1	00001275	1200		0	0
800	T-F1127	01	1	00001275	2300		0	0
800	T-F1128	01	1	00001286	1200		0	0
800	T-F1128	01	1	00001286	2300		0	0
800	T-F1129	01	1	00001297	1200		0	0
800	T-F1129	01	1	00001297	2300		0	0
800	T-F113	01	1	00000678	1000		0	0
800	T-F113	01	1	00000679	2300		0	0
800	T-F1130	01	1	00001308	1200		0	0
800	T-F1130	01	1	00001308	2300		0	0
800	T-F114	01	1	00000684	1000		0	0
800	T-F114	01	1	00000685	2300		0	0
800	T-F115	01	1	00000690	1000		0	0
800	T-F115	01	1	00000691	2300		0	0
800	T-F116	01	1	00000696	1000		0	0
800	T-F116	01	1	00000697	2300		0	0
800	T-F117	01	1	00000702	1000		0	0
800	T-F117	01	1	00000703	2300		0	0
800	T-F118	01	1	00000708	1000		0	0
800	T-F118	01	1	00000709	2300		0	0
800	T-F119	01	1	00000714	1000		0	0
800	T-F119	01	1	00000715	2300		0	0
800	T-F120	01	1	00000720	1000		0	0
800	T-F120	01	1	00000721	2300		0	0
800	T-F1200	01	1	00000915	1200		0	0
800	T-F1200	01	1	00000915	2300		0	0
800	T-F1201	01	1	00000926	1200		0	0
800	T-F1201	01	1	00000926	2300		0	0
800	T-F1202	01	1	00000937	1200		0	0
800	T-F1202	01	1	00000937	2300		0	0
800	T-F1203	01	1	00000948	1200		0	0
800	T-F1203	01	1	00000948	2300		0	0
800	T-F1204	01	1	00000959	1200		0	0
800	T-F1204	01	1	00000959	2300		0	0
800	T-F1205	01	1	00000970	1200		0	0
800	T-F1205	01	1	00000970	2300		0	0
800	T-F1206	01	1	00000981	1200		0	0
800	T-F1206	01	1	00000981	2300		0	0
800	T-F1207	01	1	00000992	1200		0	0
800	T-F1207	01	1	00000992	2300		0	0
800	T-F1208	01	1	00001003	1200		0	0
800	T-F1208	01	1	00001003	2300		0	0
800	T-F1209	01	1	00001014	1200		0	0
800	T-F1209	01	1	00001014	2300		0	0
800	T-F121	01	1	00000726	1000		0	0
800	T-F121	01	1	00000727	2300		0	0
800	T-F1210	01	1	00001025	1200		0	0
800	T-F1210	01	1	00001025	2300		0	0
800	T-F1211	01	1	00001036	1200		0	0
800	T-F1211	01	1	00001036	2300		0	0
800	T-F1212	01	1	00001047	1200		0	0
800	T-F1212	01	1	00001047	2300		0	0
800	T-F1213	01	1	00001058	1200		0	0
800	T-F1213	01	1	00001058	2300		0	0
800	T-F1214	01	1	00001069	1200		0	0
800	T-F1214	01	1	00001069	2300		0	0
800	T-F1215	01	1	00001080	1200		0	0
800	T-F1215	01	1	00001080	2300		0	0
800	T-F1216	01	1	00001091	1200		0	0
800	T-F1216	01	1	00001091	2300		0	0
800	T-F1217	01	1	00001102	1200		0	0
800	T-F1217	01	1	00001102	2300		0	0
800	T-F1218	01	1	00001113	1200		0	0
800	T-F1218	01	1	00001113	2300		0	0
800	T-F1219	01	1	00001124	1200		0	0
800	T-F1219	01	1	00001124	2300		0	0
800	T-F122	01	1	00000732	1000		0	0
800	T-F122	01	1	00000733	2300		0	0
800	T-F1220	01	1	00001135	1200		0	0
800	T-F1220	01	1	00001135	2300		0	0
800	T-F1221	01	1	00001146	1200		0	0
800	T-F1221	01	1	00001146	2300		0	0
800	T-F1222	01	1	00001157	1200		0	0
800	T-F1222	01	1	00001157	2300		0	0
800	T-F1223	01	1	00001168	1200		0	0
800	T-F1223	01	1	00001168	2300		0	0
800	T-F1224	01	1	00001179	1200		0	0
800	T-F1224	01	1	00001179	2300		0	0
800	T-F1225	01	1	00001190	1200		0	0
800	T-F1225	01	1	00001190	2300		0	0
800	T-F1226	01	1	00001265	1200		0	0
800	T-F1226	01	1	00001265	2300		0	0
800	T-F1227	01	1	00001276	1200		0	0
800	T-F1227	01	1	00001276	2300		0	0
800	T-F1228	01	1	00001287	1200		0	0
800	T-F1228	01	1	00001287	2300		0	0
800	T-F1229	01	1	00001298	1200		0	0
800	T-F1229	01	1	00001298	2300		0	0
800	T-F123	01	1	00000738	1000		0	0
800	T-F123	01	1	00000739	2300		0	0
800	T-F1230	01	1	00001309	1200		0	0
800	T-F1230	01	1	00001309	2300		0	0
800	T-F124	01	1	00000744	1000		0	0
800	T-F124	01	1	00000745	2300		0	0
800	T-F125	01	1	00000750	1000		0	0
800	T-F125	01	1	00000751	2300		0	0
800	T-F126	01	1	00001209	1000		0	0
800	T-F126	01	1	00001210	2300		0	0
800	T-F127	01	1	00001215	1000		0	0
800	T-F127	01	1	00001216	2300		0	0
800	T-F128	01	1	00001221	1000		0	0
800	T-F128	01	1	00001222	2300		0	0
800	T-F129	01	1	00001227	1000		0	0
800	T-F129	01	1	00001228	2300		0	0
800	T-F130	01	1	00001203	1000		0	0
800	T-F130	01	1	00001204	2300		0	0
800	T-F1300	01	1	00000916	1200		0	0
800	T-F1300	01	1	00000916	2300		0	0
800	T-F1301	01	1	00000927	1200		0	0
800	T-F1301	01	1	00000927	2300		0	0
800	T-F1302	01	1	00000938	1200		0	0
800	T-F1302	01	1	00000938	2300		0	0
800	T-F1303	01	1	00000949	1200		0	0
800	T-F1303	01	1	00000949	2300		0	0
800	T-F1304	01	1	00000960	1200		0	0
800	T-F1304	01	1	00000960	2300		0	0
800	T-F1305	01	1	00000971	1200		0	0
800	T-F1305	01	1	00000971	2300		0	0
800	T-F1306	01	1	00000982	1200		0	0
800	T-F1306	01	1	00000982	2300		0	0
800	T-F1307	01	1	00000993	1200		0	0
800	T-F1307	01	1	00000993	2300		0	0
800	T-F1308	01	1	00001004	1200		0	0
800	T-F1308	01	1	00001004	2300		0	0
800	T-F1309	01	1	00001015	1200		0	0
800	T-F1309	01	1	00001015	2300		0	0
800	T-F1310	01	1	00001026	1200		0	0
800	T-F1310	01	1	00001026	2300		0	0
800	T-F1311	01	1	00001037	1200		0	0
800	T-F1311	01	1	00001037	2300		0	0
800	T-F1312	01	1	00001048	1200		0	0
800	T-F1312	01	1	00001048	2300		0	0
800	T-F1313	01	1	00001059	1200		0	0
800	T-F1313	01	1	00001059	2300		0	0
800	T-F1314	01	1	00001070	1200		0	0
800	T-F1314	01	1	00001070	2300		0	0
800	T-F1315	01	1	00001081	1200		0	0
800	T-F1315	01	1	00001081	2300		0	0
800	T-F1316	01	1	00001092	1200		0	0
800	T-F1316	01	1	00001092	2300		0	0
800	T-F1317	01	1	00001103	1200		0	0
800	T-F1317	01	1	00001103	2300		0	0
800	T-F1318	01	1	00001114	1200		0	0
800	T-F1318	01	1	00001114	2300		0	0
800	T-F1319	01	1	00001125	1200		0	0
800	T-F1319	01	1	00001125	2300		0	0
800	T-F1320	01	1	00001136	1200		0	0
800	T-F1320	01	1	00001136	2300		0	0
800	T-F1321	01	1	00001147	1200		0	0
800	T-F1321	01	1	00001147	2300		0	0
800	T-F1322	01	1	00001158	1200		0	0
800	T-F1322	01	1	00001158	2300		0	0
800	T-F1323	01	1	00001169	1200		0	0
800	T-F1323	01	1	00001169	2300		0	0
800	T-F1324	01	1	00001180	1200		0	0
800	T-F1324	01	1	00001180	2300		0	0
800	T-F1325	01	1	00001191	1200		0	0
800	T-F1325	01	1	00001191	2300		0	0
800	T-F1326	01	1	00001266	1200		0	0
