MANDT	STKOZ	STLAL	STLNR	STLTY	BMEIN	BMENG	DATUV	LKENZ	LOEKZ	STLST	VGKZL
800	00000001	01	00001256	M	ST	1	20010601			01	00000000
800	00000001	01	00001257	M	ST	1	20010601			01	00000000
800	00000001	01	00001258	M	ST	1	20010601			01	00000000
800	00000001	01	00001259	M	ST	1	20010601			01	00000000
800	00000001	01	00001260	M	ST	1	20010601			01	00000000
800	00000001	01	00001261	M	ST	1	20010601			01	00000000
800	00000001	01	00001262	M	ST	1	20010601			01	00000000
800	00000001	01	00001263	M	ST	1	20010601			01	00000000
800	00000001	01	00001264	M	ST	1	20010601			01	00000000
800	00000001	01	00001265	M	ST	1	20010601			01	00000000
800	00000001	01	00001266	M	ST	1	20010601			01	00000000
800	00000001	01	00001267	M	ST	1	20010601			01	00000000
800	00000001	01	00001268	M	ST	1	20010601			01	00000000
800	00000001	01	00001269	M	ST	1	20010601			01	00000000
800	00000001	01	00001270	M	ST	1	20010601			01	00000000
800	00000001	01	00001271	M	ST	1	20010601			01	00000000
800	00000001	01	00001272	M	ST	1	20010601			01	00000000
800	00000001	01	00001273	M	ST	1	20010601			01	00000000
800	00000001	01	00001274	M	ST	1	20010601			01	00000000
800	00000001	01	00001275	M	ST	1	20010601			01	00000000
800	00000001	01	00001276	M	ST	1	20010601			01	00000000
800	00000001	01	00001277	M	ST	1	20010601			01	00000000
800	00000001	01	00001278	M	ST	1	20010601			01	00000000
800	00000001	01	00001279	M	ST	1	20010601			01	00000000
800	00000001	01	00001280	M	ST	1	20010601			01	00000000
800	00000001	01	00001281	M	ST	1	20010601			01	00000000
800	00000001	01	00001282	M	ST	1	20010601			01	00000000
800	00000001	01	00001283	M	ST	1	20010601			01	00000000
800	00000001	01	00001284	M	ST	1	20010601			01	00000000
800	00000001	01	00001285	M	ST	1	20010601			01	00000000
800	00000001	01	00001286	M	ST	1	20010601			01	00000000
800	00000001	01	00001287	M	ST	1	20010601			01	00000000
800	00000001	01	00001288	M	ST	1	20010601			01	00000000
800	00000001	01	00001289	M	ST	1	20010601			01	00000000
800	00000001	01	00001290	M	ST	1	20010601			01	00000000
800	00000001	01	00001291	M	ST	1	20010601			01	00000000
800	00000001	01	00001292	M	ST	1	20010601			01	00000000
800	00000001	01	00001293	M	ST	1	20010601			01	00000000
800	00000001	01	00001294	M	ST	1	20010601			01	00000000
800	00000001	01	00001295	M	ST	1	20010601			01	00000000
800	00000001	01	00001296	M	ST	1	20010601			01	00000000
800	00000001	01	00001297	M	ST	1	20010601			01	00000000
800	00000001	01	00001298	M	ST	1	20010601			01	00000000
800	00000001	01	00001299	M	ST	1	20010601			01	00000000
800	00000001	01	00001300	M	ST	1	20010601			01	00000000
800	00000001	01	00001301	M	ST	1	20010601			01	00000000
800	00000001	01	00001302	M	ST	1	20010601			01	00000000
800	00000001	01	00001303	M	ST	1	20010601			01	00000000
800	00000001	01	00001304	M	ST	1	20010601			01	00000000
800	00000001	01	00001305	M	ST	1	20010601			01	00000000
800	00000001	01	00001306	M	ST	1	20010601			01	00000000
800	00000001	01	00001307	M	ST	1	20010601			01	00000000
800	00000001	01	00001308	M	ST	1	20010601			01	00000000
800	00000001	01	00001309	M	ST	1	20010601			01	00000000
800	00000001	01	00001310	M	ST	1	20010601			01	00000000
800	00000001	01	00001311	M	ST	1	20010601			01	00000000
800	00000001	01	00001312	M	ST	1	20010601			01	00000000
800	00000001	01	00001313	M	ST	1	20010601			01	00000000
800	00000001	01	00001314	M	ST	1	20010601			01	00000000
800	00000001	01	00001315	M	ST	1	20010601			01	00000000
800	00000001	01	00001316	M	ST	1	20010601			01	00000000
800	00000001	01	00001317	M	ST	1	20010601			01	00000000
800	00000001	01	00001318	M	ST	1	20010601			01	00000000
800	00000001	01	00001319	M	ST	1	20010605			01	00000000
800	00000001	01	00001320	M	ST	1	20010703			01	00000000
800	00000001	01	00001321	M	ST	1	20010703			01	00000000
800	00000001	01	00001322	M	ST	1	20010703			01	00000000
800	00000001	01	00001323	M	ST	1	20010703			01	00000000
800	00000001	01	00001324	M	ST	1	20010703			01	00000000
800	00000001	01	00001325	M	ST	1	20010703			01	00000000
800	00000001	01	00001326	M	ST	1	20010703			01	00000000
800	00000001	01	00001327	M	ST	1	20010703			01	00000000
800	00000001	01	00001328	M	ST	1	20010703			01	00000000
800	00000001	01	00001329	M	ST	1	20010703			01	00000000
800	00000001	01	00001330	M	ST	1	20010703			01	00000000
800	00000001	01	00001331	M	ST	1	20010703			01	00000000
800	00000001	01	00001332	M	ST	1	20010703			01	00000000
800	00000001	01	00001333	M	ST	1	20010703			01	00000000
800	00000001	01	00001334	M	ST	1	20010703			01	00000000
800	00000001	01	00001335	M	ST	1	20010703			01	00000000
800	00000001	01	00001336	M	ST	1	20010703			01	00000000
800	00000001	01	00001337	M	ST	1	20010703			01	00000000
800	00000001	01	00001338	M	ST	1	20010703			01	00000000
800	00000001	01	00001339	M	ST	1	20010703			01	00000000
800	00000001	01	00001340	M	ST	1	20010703			01	00000000
800	00000001	01	00001341	M	ST	1	20010703			01	00000000
800	00000001	01	00001342	M	ST	1	20010703			01	00000000
800	00000001	01	00001343	M	ST	1	20010703			01	00000000
800	00000001	01	00001344	M	ST	1	20010703			01	00000000
800	00000001	01	00001345	M	ST	1	20010703			01	00000000
800	00000001	01	00001346	M	ST	1	20010703			01	00000000
800	00000001	01	00001347	M	ST	1	20010703			01	00000000
800	00000001	01	00001348	M	ST	1	20010703			01	00000000
800	00000001	01	00001349	M	ST	1	20010703			01	00000000
800	00000001	01	00001350	M	ST	1	20010703			01	00000000
800	00000001	01	00001351	M	KG	1	20010712			01	00000000
800	00000001	01	00001352	M	KG	1	20010712			01	00000000
800	00000001	01	00001353	M	KG	1	20010712			01	00000000
800	00000001	01	00001355	M	ST	1	20010726			01	00000000
800	00000001	01	00001357	M	ST	1	20010726			01	00000000
800	00000001	01	00001363	M	ST	1	20010808			01	00000000
800	00000001	01	00001364	M	ST	1	20010808			01	00000000
800	00000001	01	00001365	M	ST	1	20010808			01	00000000
800	00000001	01	00001366	M	ST	1	20010808			01	00000000
800	00000001	01	00001367	M	ST	1	20010924			01	00000000
800	00000001	01	00001368	M	ST	1	20011001			01	00000000
800	00000001	01	00001369	M	ST	1	20011004			01	00000000
800	00000001	01	00001370	M	ST	1	20011004			01	00000000
800	00000001	01	00001371	M	KG	1000	20011015			01	00000000
800	00000001	01	00001372	M	KG	1000	20011015			01	00000000
800	00000001	01	00001373	M	KG	1000	20011015			01	00000000
800	00000001	01	00001374	M	ST	1	20011024			01	00000000
800	00000001	01	00001375	M	ST	1	20011024			01	00000000
800	00000001	01	00001376	M	ST	1	20011024			01	00000000
800	00000001	01	00001377	M	ST	1	20011024			01	00000000
800	00000001	01	00001379	M	ST	1	20011024			01	00000000
800	00000001	01	00001380	M	ST	1	20011024			01	00000000
800	00000001	01	00001381	M	ST	1	20011024			01	00000000
800	00000001	01	00001382	M	ST	1	20011024			01	00000000
800	00000001	01	00001383	M	ST	1	20011024			01	00000000
800	00000001	01	00001384	M	ST	1	20011024			01	00000000
800	00000001	01	00001385	M	ST	1	20011024			01	00000000
800	00000001	01	00001386	M	ST	1	20011024			01	00000000
800	00000001	01	00001387	M	ST	1	20011024			01	00000000
800	00000001	01	00001388	M	ST	1	20011024			01	00000000
800	00000001	01	00001389	M	ST	1	20011024			01	00000000
800	00000001	01	00001390	M	ST	1	20011024			01	00000000
800	00000001	01	00001391	M	ST	1	20011024			01	00000000
800	00000001	01	00001392	M	ST	1	20011024			01	00000000
800	00000001	01	00001393	M	ST	1	20011024			01	00000000
800	00000001	01	00001394	M	ST	1	20011024			01	00000000
800	00000001	01	00001395	M	ST	1	20011024			01	00000000
800	00000001	01	00001396	M	ST	1	20011024			01	00000000
800	00000001	01	00001397	M	ST	1	20011024			01	00000000
800	00000001	01	00001398	M	ST	1	20011024			01	00000000
800	00000001	01	00001399	M	EA	1	20011102			01	00000000
800	00000001	01	00001400	M	ST	1	20011108			01	00000000
800	00000001	01	00001401	M	EA	1	20011116			01	00000000
800	00000001	01	00001402	M	ST	1	20011121			01	00000000
800	00000001	01	00001409	M	EA	1	20011130			01	00000000
800	00000001	01	00001411	M	EA	1	20011130			01	00000000
800	00000001	01	00001414	M	EA	1	20011213			01	00000000
800	00000001	01	00001415	M	EA	1	20011213			01	00000000
800	00000001	01	00001416	M	EA	1	20011219			01	00000000
800	00000001	01	00001417	M	EA	1	20011219			01	00000000
800	00000001	01	00001418	M	EA	1	20011226			01	00000000
800	00000001	01	00001420	M	KG	1	20020102			01	00000000
800	00000001	01	00001421	M	EA	1	20020103			01	00000000
800	00000001	01	00001424	M	EA	1	20020111			01	00000000
800	00000001	01	00001425	M	EA	1	20020111			01	00000000
800	00000001	01	00001426	M	ST	1	20020111			01	00000000
800	00000001	01	00001427	M	EA	1	20020111			01	00000000
800	00000001	01	00001428	M	ST	1	20020111			01	00000000
800	00000001	01	00001429	M	ST	1	20020117			01	00000000
800	00000001	01	00001430	M	ST	1	20020125			01	00000000
800	00000001	01	00001431	M	ST	1	20020125			01	00000000
800	00000001	01	00001432	M	ST	1	20020125			01	00000000
800	00000001	01	00001433	M	ST	1	20020125			01	00000000
800	00000001	01	00001434	M	EA	1	20020125			01	00000000
800	00000001	01	00001435	M	EA	1	20020125			01	00000000
800	00000001	01	00001436	M	ST	1	20020128			01	00000000
800	00000001	01	00001437	M	ST	1	20020128			01	00000000
800	00000001	01	00001438	M	ST	1	20020128			01	00000000
800	00000001	01	00001439	M	ST	1	20020128			01	00000000
800	00000001	01	00001440	M	ST	1	20020128			01	00000000
800	00000001	01	00001441	M	ST	1	20020128			01	00000000
800	00000001	01	00001442	M	ST	1	20020130			01	00000000
800	00000001	01	00001443	M	KG	100	20020130			01	00000000
800	00000001	01	00001444	M	ST	1	20020131			01	00000000
800	00000001	01	00001445	M	ST	1	20020131			01	00000000
800	00000001	01	00001446	M	ST	1	20020131			01	00000000
800	00000001	01	00001447	M	ST	1	20020131			01	00000000
800	00000001	01	00001448	M	EA	1	20020131			01	00000000
800	00000001	01	00001450	M	KG	1	20020212			01	00000000
800	00000001	01	00001451	M	KG	1	20020212			01	00000000
800	00000001	01	00001452	M	KG	1	20020212			01	00000000
800	00000001	01	00001453	M	KG	1	20020212			01	00000000
800	00000001	01	00001454	M	KG	1	20020212			01	00000000
800	00000001	01	00001455	M	KG	1	20020212			01	00000000
800	00000001	01	00001456	M	KG	1	20020212			01	00000000
800	00000001	01	00001457	M	KG	1	20020212			01	00000000
800	00000001	01	00001458	M	KG	1	20020212			01	00000000
800	00000001	01	00001459	M	KG	1	20020212			01	00000000
800	00000001	01	00001460	M	KG	1	20020212			01	00000000
800	00000001	01	00001461	M	KG	1	20020212			01	00000000
800	00000001	01	00001462	M	KG	1	20020212			01	00000000
800	00000001	01	00001463	M	KG	1	20020212			01	00000000
800	00000001	01	00001464	M	KG	1	20020212			01	00000000
800	00000001	01	00001465	M	KG	1	20020212			01	00000000
800	00000001	01	00001466	M	KG	1	20020212			01	00000000
800	00000001	01	00001467	M	KG	1	20020212			01	00000000
800	00000001	01	00001468	M	KG	1	20020212			01	00000000
800	00000001	01	00001469	M	KG	1	20020212			01	00000000
800	00000001	01	00001470	M	KG	1	20020212			01	00000000
800	00000001	01	00001471	M	KG	1	20020212			01	00000000
800	00000001	01	00001472	M	KG	1	20020212			01	00000000
800	00000001	01	00001473	M	KG	1	20020212			01	00000000
800	00000001	01	00001474	M	KG	1	20020212			01	00000000
800	00000001	01	00001475	M	KG	1	20020212			01	00000000
800	00000001	01	00001476	M	KG	1	20020212			01	00000000
800	00000001	01	00001477	M	KG	1	20020212			01	00000000
800	00000001	01	00001478	M	KG	1	20020212			01	00000000
800	00000001	01	00001479	M	KG	1	20020212			01	00000000
800	00000001	01	00001480	M	KG	1	20020212			01	00000000
800	00000001	01	00001481	M	KG	1	20020212			01	00000000
800	00000001	01	00001482	M	KG	1	20020212			01	00000000
800	00000001	01	00001483	M	KG	1	20020212			01	00000000
800	00000001	01	00001484	M	KG	1	20020212			01	00000000
800	00000001	01	00001485	M	KG	1	20020212			01	00000000
800	00000001	01	00001486	M	KG	1	20020212			01	00000000
800	00000001	01	00001487	M	KG	1	20020212			01	00000000
800	00000001	01	00001488	M	KG	1	20020212			01	00000000
800	00000001	01	00001489	M	KG	1	20020212			01	00000000
800	00000001	01	00001490	M	KG	1	20020212			01	00000000
800	00000001	01	00001491	M	KG	1	20020212			01	00000000
800	00000001	01	00001492	M	KG	1	20020212			01	00000000
800	00000001	01	00001493	M	KG	1	20020212			01	00000000
800	00000001	01	00001494	M	KG	1	20020212			01	00000000
800	00000001	01	00001495	M	KG	1	20020212			01	00000000
800	00000001	01	00001496	M	KG	1	20020212			01	00000000
800	00000001	01	00001497	M	KG	1	20020212			01	00000000
800	00000001	01	00001498	M	KG	1	20020212			01	00000000
800	00000001	01	00001499	M	KG	1	20020212			01	00000000
800	00000001	01	00001500	M	KG	1	20020212			01	00000000
800	00000001	01	00001501	M	KG	1	20020212			01	00000000
800	00000001	01	00001502	M	KG	1	20020212			01	00000000
800	00000001	01	00001503	M	KG	1	20020212			01	00000000
800	00000001	01	00001504	M	KG	1	20020212			01	00000000
800	00000001	01	00001505	M	KG	1	20020212			01	00000000
800	00000001	01	00001506	M	KG	1	20020212			01	00000000
800	00000001	01	00001507	M	KG	1	20020212			01	00000000
800	00000001	01	00001508	M	KG	1	20020212			01	00000000
800	00000001	01	00001509	M	KG	1	20020212			01	00000000
800	00000001	01	00001510	M	KG	1	20020212			01	00000000
800	00000001	01	00001511	M	KG	1	20020212			01	00000000
800	00000001	01	00001512	M	KG	1	20020212			01	00000000
800	00000001	01	00001513	M	KG	1	20020212			01	00000000
800	00000001	01	00001514	M	KG	1	20020212			01	00000000
800	00000001	01	00001515	M	KG	1	20020212			01	00000000
800	00000001	01	00001516	M	KG	1	20020212			01	00000000
800	00000001	01	00001517	M	KG	1	20020212			01	00000000
800	00000001	01	00001518	M	KG	1	20020212			01	00000000
800	00000001	01	00001519	M	KG	1	20020212			01	00000000
800	00000001	01	00001520	M	KG	1	20020212			01	00000000
800	00000001	01	00001521	M	KG	1	20020212			01	00000000
800	00000001	01	00001522	M	KG	1	20020212			01	00000000
800	00000001	01	00001523	M	KG	1	20020212			01	00000000
800	00000001	01	00001524	M	KG	1	20020212			01	00000000
800	00000001	01	00001525	M	KG	1	20020212			01	00000000
800	00000001	01	00001526	M	KG	1	20020212			01	00000000
800	00000001	01	00001527	M	KG	1	20020212			01	00000000
800	00000001	01	00001528	M	KG	1	20020212			01	00000000
800	00000001	01	00001529	M	KG	1	20020212			01	00000000
800	00000001	01	00001530	M	KG	1	20020212			01	00000000
800	00000001	01	00001531	M	KG	1	20020212			01	00000000
800	00000001	01	00001532	M	KG	1	20020212			01	00000000
800	00000001	01	00001533	M	KG	1	20020212			01	00000000
800	00000001	01	00001534	M	KG	1	20020212			01	00000000
800	00000001	01	00001535	M	KG	1	20020212			01	00000000
800	00000001	01	00001536	M	KG	1	20020212			01	00000000
800	00000001	01	00001537	M	KG	1	20020212			01	00000000
800	00000001	01	00001538	M	KG	1	20020212			01	00000000
800	00000001	01	00001539	M	KG	1	20020212			01	00000000
800	00000001	01	00001540	M	KG	1	20020212			01	00000000
800	00000001	01	00001541	M	KG	1	20020212			01	00000000
800	00000001	01	00001542	M	KG	1	20020212			01	00000000
800	00000001	01	00001545	M	L	1007	20020213			01	00000000
800	00000001	01	00001546	M	L	1007	20020213			01	00000000
800	00000001	01	00001547	M	L	1007	20020213			01	00000000
800	00000001	01	00001548	M	L	1007	20020213			01	00000000
800	00000001	01	00001549	M	L	1007	20020213			01	00000000
800	00000001	01	00001550	M	L	1007	20020213			01	00000000
800	00000001	01	00001551	M	L	1007	20020213			01	00000000
800	00000001	01	00001552	M	L	1007	20020213			01	00000000
800	00000001	01	00001553	M	L	1007	20020213			01	00000000
800	00000001	01	00001554	M	L	1007	20020213			01	00000000
800	00000001	01	00001555	M	L	1007	20020213			01	00000000
800	00000001	01	00001556	M	L	1007	20020213			01	00000000
800	00000001	01	00001557	M	L	1007	20020213			01	00000000
800	00000001	01	00001558	M	L	1007	20020213			01	00000000
800	00000001	01	00001559	M	L	1007	20020213			01	00000000
800	00000001	01	00001560	M	L	1007	20020213			01	00000000
800	00000001	01	00001561	M	L	1007	20020213			01	00000000
800	00000001	01	00001562	M	L	1007	20020213			01	00000000
800	00000001	01	00001563	M	L	1007	20020213			01	00000000
800	00000001	01	00001564	M	L	1007	20020213			01	00000000
800	00000001	01	00001565	M	L	1007	20020213			01	00000000
800	00000001	01	00001566	M	L	1007	20020213			01	00000000
800	00000001	01	00001567	M	L	1007	20020213			01	00000000
800	00000001	01	00001568	M	L	1007	20020213			01	00000000
800	00000001	01	00001569	M	L	1007	20020213			01	00000000
800	00000001	01	00001570	M	L	1007	20020213			01	00000000
800	00000001	01	00001571	M	L	1007	20020213			01	00000000
800	00000001	01	00001572	M	L	1007	20020213			01	00000000
800	00000001	01	00001573	M	L	1007	20020213			01	00000000
800	00000001	01	00001574	M	L	1007	20020213			01	00000000
800	00000001	01	00001575	M	KG	500	20020213			01	00000000
800	00000001	01	00001576	M	KG	500	20020213			01	00000000
800	00000001	01	00001577	M	KG	500	20020213			01	00000000
800	00000001	01	00001578	M	KG	500	20020213			01	00000000
800	00000001	01	00001579	M	KG	500	20020213			01	00000000
800	00000001	01	00001580	M	KG	500	20020213			01	00000000
800	00000001	01	00001581	M	KG	500	20020213			01	00000000
800	00000001	01	00001582	M	KG	500	20020213			01	00000000
800	00000001	01	00001583	M	KG	500	20020213			01	00000000
800	00000001	01	00001584	M	KG	500	20020213			01	00000000
800	00000001	01	00001585	M	KG	500	20020213			01	00000000
800	00000001	01	00001586	M	KG	500	20020213			01	00000000
800	00000001	01	00001587	M	KG	500	20020213			01	00000000
800	00000001	01	00001588	M	KG	500	20020213			01	00000000
800	00000001	01	00001589	M	KG	500	20020213			01	00000000
800	00000001	01	00001590	M	KG	500	20020213			01	00000000
800	00000001	01	00001591	M	KG	500	20020213			01	00000000
800	00000001	01	00001592	M	KG	500	20020213			01	00000000
800	00000001	01	00001593	M	KG	500	20020213			01	00000000
800	00000001	01	00001594	M	KG	500	20020213			01	00000000
800	00000001	01	00001595	M	KG	500	20020213			01	00000000
800	00000001	01	00001596	M	KG	500	20020213			01	00000000
800	00000001	01	00001597	M	KG	500	20020213			01	00000000
800	00000001	01	00001598	M	KG	500	20020213			01	00000000
800	00000001	01	00001599	M	KG	500	20020213			01	00000000
800	00000001	01	00001600	M	KG	500	20020213			01	00000000
800	00000001	01	00001601	M	KG	500	20020213			01	00000000
800	00000001	01	00001602	M	KG	500	20020213			01	00000000
800	00000001	01	00001603	M	KG	500	20020213			01	00000000
800	00000001	01	00001604	M	KG	500	20020213			01	00000000
800	00000001	01	00001605	M	KG	500	20020213			01	00000000
800	00000001	01	00001606	M	L	1000	20020213			01	00000000
800	00000001	01	00001607	M	L	1000	20020213			01	00000000
800	00000001	01	00001608	M	L	1000	20020213			01	00000000
800	00000001	01	00001609	M	L	1000	20020213			01	00000000
800	00000001	01	00001610	M	L	1000	20020213			01	00000000
800	00000001	01	00001611	M	L	1000	20020213			01	00000000
800	00000001	01	00001612	M	L	1000	20020213			01	00000000
800	00000001	01	00001613	M	L	1000	20020213			01	00000000
800	00000001	01	00001614	M	L	1000	20020213			01	00000000
800	00000001	01	00001615	M	L	1000	20020213			01	00000000
800	00000001	01	00001616	M	L	1000	20020213			01	00000000
800	00000001	01	00001617	M	L	1000	20020213			01	00000000
800	00000001	01	00001618	M	L	1000	20020213			01	00000000
800	00000001	01	00001619	M	L	1000	20020213			01	00000000
800	00000001	01	00001620	M	L	1000	20020213			01	00000000
800	00000001	01	00001621	M	L	1000	20020213			01	00000000
800	00000001	01	00001622	M	L	1000	20020213			01	00000000
800	00000001	01	00001623	M	L	1000	20020213			01	00000000
800	00000001	01	00001624	M	L	1000	20020213			01	00000000
800	00000001	01	00001625	M	L	1000	20020213			01	00000000
800	00000001	01	00001626	M	L	1000	20020213			01	00000000
800	00000001	01	00001627	M	L	1000	20020213			01	00000000
800	00000001	01	00001628	M	L	1000	20020213			01	00000000
800	00000001	01	00001629	M	L	1000	20020213			01	00000000
800	00000001	01	00001630	M	L	1000	20020213			01	00000000
800	00000001	01	00001631	M	L	1000	20020213			01	00000000
800	00000001	01	00001632	M	L	1000	20020213			01	00000000
800	00000001	01	00001633	M	L	1000	20020213			01	00000000
800	00000001	01	00001634	M	L	1000	20020213			01	00000000
800	00000001	01	00001635	M	L	1000	20020213			01	00000000
800	00000001	01	00001636	M	L	1000	20020213			01	00000000
800	00000001	01	00001637	M	ST	1	20020214			01	00000000
800	00000001	01	00001638	M	ST	1	20020214			01	00000000
800	00000001	01	00001640	M	ST	1	20020214			01	00000000
800	00000001	01	00001641	M	ST	1	20020214			01	00000000
800	00000001	01	00001642	M	ST	1	20020215			01	00000000
800	00000001	01	00001643	M	L	1000	20020220			01	00000000
800	00000001	01	00001644	M	L	1000	20020220			01	00000000
800	00000001	01	00001645	M	L	1000	20020220			01	00000000
800	00000001	01	00001646	M	L	1000	20020220			01	00000000
800	00000001	01	00001647	M	L	1000	20020220			01	00000000
800	00000001	01	00001648	M	L	1000	20020220			01	00000000
800	00000001	01	00001649	M	L	1000	20020220			01	00000000
800	00000001	01	00001650	M	L	1000	20020220			01	00000000
800	00000001	01	00001651	M	L	1000	20020220			01	00000000
800	00000001	01	00001652	M	L	1000	20020220			01	00000000
800	00000001	01	00001653	M	L	1000	20020220			01	00000000
800	00000001	01	00001654	M	L	1000	20020220			01	00000000
800	00000001	01	00001655	M	L	1000	20020220			01	00000000
800	00000001	01	00001656	M	L	1000	20020220			01	00000000
800	00000001	01	00001657	M	L	1000	20020220			01	00000000
800	00000001	01	00001658	M	L	1000	20020220			01	00000000
800	00000001	01	00001659	M	L	1000	20020220			01	00000000
800	00000001	01	00001660	M	L	1000	20020220			01	00000000
800	00000001	01	00001661	M	L	1000	20020220			01	00000000
800	00000001	01	00001662	M	L	1000	20020220			01	00000000
800	00000001	01	00001663	M	L	1000	20020220			01	00000000
800	00000001	01	00001664	M	L	1000	20020220			01	00000000
800	00000001	01	00001665	M	L	1000	20020220			01	00000000
800	00000001	01	00001666	M	L	1000	20020220			01	00000000
800	00000001	01	00001667	M	L	1000	20020220			01	00000000
800	00000001	01	00001668	M	L	1000	20020220			01	00000000
800	00000001	01	00001669	M	L	1000	20020220			01	00000000
800	00000001	01	00001670	M	L	1000	20020220			01	00000000
800	00000001	01	00001671	M	L	1000	20020220			01	00000000
800	00000001	01	00001672	M	L	1000	20020220			01	00000000
800	00000001	01	00001673	M	G	1000	20020220			01	00000000
800	00000001	01	00001674	M	G	1000	20020220			01	00000000
800	00000001	01	00001675	M	G	1000	20020220			01	00000000
800	00000001	01	00001676	M	G	1000	20020220			01	00000000
800	00000001	01	00001677	M	G	1000	20020220			01	00000000
800	00000001	01	00001678	M	G	1000	20020220			01	00000000
800	00000001	01	00001679	M	G	1000	20020220			01	00000000
800	00000001	01	00001680	M	G	1000	20020220			01	00000000
800	00000001	01	00001681	M	G	1000	20020220			01	00000000
800	00000001	01	00001682	M	G	1000	20020220			01	00000000
800	00000001	01	00001683	M	G	1000	20020220			01	00000000
800	00000001	01	00001684	M	G	1000	20020220			01	00000000
800	00000001	01	00001685	M	G	1000	20020220			01	00000000
800	00000001	01	00001686	M	G	1000	20020220			01	00000000
800	00000001	01	00001687	M	G	1000	20020220			01	00000000
800	00000001	01	00001688	M	G	1000	20020220			01	00000000
800	00000001	01	00001689	M	G	1000	20020220			01	00000000
800	00000001	01	00001690	M	G	1000	20020220			01	00000000
800	00000001	01	00001691	M	G	1000	20020220			01	00000000
800	00000001	01	00001692	M	G	1000	20020220			01	00000000
800	00000001	01	00001693	M	G	1000	20020220			01	00000000
800	00000001	01	00001694	M	G	1000	20020220			01	00000000
800	00000001	01	00001695	M	G	1000	20020220			01	00000000
800	00000001	01	00001696	M	G	1000	20020220			01	00000000
800	00000001	01	00001697	M	G	1000	20020220			01	00000000
800	00000001	01	00001698	M	G	1000	20020220			01	00000000
800	00000001	01	00001699	M	G	1000	20020220			01	00000000
800	00000001	01	00001700	M	G	1000	20020220			01	00000000
800	00000001	01	00001701	M	G	1000	20020220			01	00000000
800	00000001	01	00001702	M	G	1000	20020220			01	00000000
800	00000001	01	00001703	M	G	1000	20020220			01	00000000
800	00000001	01	00001704	M	EA	1	20020222			01	00000000
800	00000001	01	00001705	M	EA	1	20020222			01	00000000
800	00000001	01	00001706	M	EA	1	20020222			01	00000000
800	00000001	01	00001707	M	ST	1	20020228			01	00000000
800	00000001	01	00001708	M	ST	1	20020228			01	00000000
800	00000001	01	00001710	M	ST	1	20020228			01	00000000
800	00000001	01	00001711	M	ST	1	20020228			01	00000000
800	00000001	01	00001712	M	ST	1	20020228			01	00000000
800	00000001	01	00001713	M	ST	1	20020301			01	00000000
800	00000001	01	00001714	M	ST	1	20020301			01	00000000
800	00000001	01	00001715	M	ST	1	20020301			01	00000000
800	00000001	01	00001718	M	KAR	1	20020304			01	00000000
800	00000001	01	00001719	M	KAR	1	20020304			01	00000000
800	00000001	01	00001720	M	KAR	1	20020304			01	00000000
800	00000001	01	00001721	M	ST	1	20020304			01	00000000
800	00000001	01	00001722	M	KAR	1	20020304			01	00000000
800	00000001	01	00001723	M	KAR	1	20020304			01	00000000
800	00000001	01	00001724	M	KAR	1	20020304			01	00000000
800	00000001	01	00001725	M	ST	1	20020304			01	00000000
800	00000001	01	00001726	M	KAR	1	20020304			01	00000000
800	00000001	01	00001727	M	KAR	1	20020304			01	00000000
800	00000001	01	00001728	M	KAR	1	20020304			01	00000000
800	00000001	01	00001729	M	ST	1	20020304			01	00000000
800	00000001	01	00001730	M	KAR	1	20020304			01	00000000
800	00000001	01	00001731	M	KAR	1	20020304			01	00000000
800	00000001	01	00001732	M	KAR	1	20020304			01	00000000
800	00000001	01	00001733	M	ST	1	20020304			01	00000000
800	00000001	01	00001734	M	KAR	1	20020304			01	00000000
800	00000001	01	00001735	M	KAR	1	20020304			01	00000000
800	00000001	01	00001736	M	KAR	1	20020304			01	00000000
800	00000001	01	00001737	M	ST	1	20020304			01	00000000
800	00000001	01	00001738	M	KAR	1	20020304			01	00000000
800	00000001	01	00001739	M	KAR	1	20020304			01	00000000
800	00000001	01	00001740	M	KAR	1	20020304			01	00000000
800	00000001	01	00001741	M	ST	1	20020304			01	00000000
800	00000001	01	00001742	M	KAR	1	20020304			01	00000000
800	00000001	01	00001743	M	KAR	1	20020304			01	00000000
800	00000001	01	00001744	M	KAR	1	20020304			01	00000000
800	00000001	01	00001745	M	ST	1	20020304			01	00000000
800	00000001	01	00001746	M	KAR	1	20020304			01	00000000
800	00000001	01	00001747	M	KAR	1	20020304			01	00000000
800	00000001	01	00001748	M	KAR	1	20020304			01	00000000
800	00000001	01	00001749	M	ST	1	20020304			01	00000000
800	00000001	01	00001750	M	KAR	1	20020304			01	00000000
800	00000001	01	00001751	M	KAR	1	20020304			01	00000000
800	00000001	01	00001752	M	KAR	1	20020304			01	00000000
800	00000001	01	00001753	M	ST	1	20020304			01	00000000
800	00000001	01	00001754	M	KAR	1	20020304			01	00000000
800	00000001	01	00001755	M	KAR	1	20020304			01	00000000
800	00000001	01	00001756	M	KAR	1	20020304			01	00000000
800	00000001	01	00001757	M	ST	1	20020304			01	00000000
800	00000001	01	00001758	M	KAR	1	20020304			01	00000000
800	00000001	01	00001759	M	KAR	1	20020304			01	00000000
800	00000001	01	00001760	M	KAR	1	20020304			01	00000000
800	00000001	01	00001761	M	ST	1	20020304			01	00000000
